url	page	country_code	region_name	report_date	type	row	col	sub_region_name	category	baseline_comparison	group	trend	date
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	2	New South Wales	Grocery & pharmacy	-0.02	1	0.08496409262528878	2020-03-09
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	2	New South Wales	Grocery & pharmacy	-0.02	1	0.061016557947348664	2020-03-10
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	2	New South Wales	Grocery & pharmacy	-0.02	1	0.07271695452527004	2020-03-11
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	2	New South Wales	Grocery & pharmacy	-0.02	1	0.10300673886142872	2020-03-12
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	2	New South Wales	Grocery & pharmacy	-0.02	1	0.14335667920858466	2020-03-13
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	2	New South Wales	Grocery & pharmacy	-0.02	1	0.13581156620049234	2020-03-14
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	2	New South Wales	Grocery & pharmacy	-0.02	1	0.21213746671613873	2020-03-15
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	2	New South Wales	Grocery & pharmacy	-0.02	1	0.29032232040817607	2020-03-16
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	2	New South Wales	Grocery & pharmacy	-0.02	1	0.3522140847341534	2020-03-17
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	2	New South Wales	Grocery & pharmacy	-0.02	1	0.3626022856584116	2020-03-18
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	2	New South Wales	Grocery & pharmacy	-0.02	1	0.2977580691112182	2020-03-19
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	2	New South Wales	Grocery & pharmacy	-0.02	1	0.20338952235943344	2020-03-20
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	2	New South Wales	Grocery & pharmacy	-0.02	1	0.15516642409092582	2020-03-21
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	2	New South Wales	Grocery & pharmacy	-0.02	1	0.17364647954537213	2020-03-22
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	2	New South Wales	Grocery & pharmacy	-0.02	1	0.18972084030133174	2020-03-23
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	2	New South Wales	Grocery & pharmacy	-0.02	1	0.03947471796789845	2020-03-24
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	2	New South Wales	Grocery & pharmacy	-0.02	1	-0.00459309673078014	2020-03-25
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	2	New South Wales	Grocery & pharmacy	-0.02	1	0.03477269287597202	2020-03-26
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	2	New South Wales	Grocery & pharmacy	-0.02	1	0.03149221174212854	2020-03-27
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	2	New South Wales	Grocery & pharmacy	-0.02	1	-0.0710775538448961	2020-03-28
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	2	New South Wales	Grocery & pharmacy	-0.02	1	-0.1285953539928368	2020-03-29
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	2	New South Wales	Grocery & pharmacy	-0.02	1	-0.1293607921237722	2020-03-30
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	2	New South Wales	Grocery & pharmacy	-0.02	1	-0.13001689795091975	2020-03-31
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	2	New South Wales	Grocery & pharmacy	-0.02	1	-0.12115958928916427	2020-04-01
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	2	New South Wales	Grocery & pharmacy	-0.02	1	-0.11897259119951396	2020-04-02
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	2	New South Wales	Grocery & pharmacy	-0.02	1	-0.08409013007585023	2020-04-03
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	2	New South Wales	Grocery & pharmacy	-0.02	1	-0.10246083722587836	2020-04-04
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	2	New South Wales	Grocery & pharmacy	-0.02	1	-0.11306773475897457	2020-04-05
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	2	New South Wales	Grocery & pharmacy	-0.02	1	-0.10902179949356532	2020-04-06
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	2	New South Wales	Grocery & pharmacy	-0.02	1	-0.09382222517296088	2020-04-07
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	2	New South Wales	Grocery & pharmacy	-0.02	1	-0.04745806408021537	2020-04-08
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	2	New South Wales	Grocery & pharmacy	-0.02	1	0.16074323561820741	2020-04-09
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	2	New South Wales	Grocery & pharmacy	-0.02	1	-0.4896671673320192	2020-04-10
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	2	New South Wales	Grocery & pharmacy	-0.02	1	-0.022089001444822697	2020-04-11
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	3	New South Wales	Parks	-0.48	1	0.1282664531924016	2020-02-29
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	3	New South Wales	Parks	-0.48	1	0.27227965817140576	2020-03-01
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	3	New South Wales	Parks	-0.48	1	-0.06725031518832485	2020-03-02
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	3	New South Wales	Parks	-0.48	1	-0.2671410797483487	2020-03-03
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	3	New South Wales	Parks	-0.48	1	-0.3019141925675943	2020-03-04
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	3	New South Wales	Parks	-0.48	1	-0.38141122591266435	2020-03-05
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	3	New South Wales	Parks	-0.48	1	-0.10858440627588614	2020-03-06
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	3	New South Wales	Parks	-0.48	1	-0.008529667691140795	2020-03-07
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	3	New South Wales	Parks	-0.48	1	-0.010497969171949926	2020-03-08
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	3	New South Wales	Parks	-0.48	1	-0.16588350981498884	2020-03-09
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	3	New South Wales	Parks	-0.48	1	-0.14641930362013714	2020-03-10
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	3	New South Wales	Parks	-0.48	1	-0.05030115199637967	2020-03-11
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	3	New South Wales	Parks	-0.48	1	0.04483284888697085	2020-03-12
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	3	New South Wales	Parks	-0.48	1	-0.0059052923844432935	2020-03-13
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	3	New South Wales	Parks	-0.48	1	-0.34532591743975566	2020-03-14
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	3	New South Wales	Parks	-0.48	1	-0.15768229097975053	2020-03-15
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	3	New South Wales	Parks	-0.48	1	-0.33657795708242	2020-03-16
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	3	New South Wales	Parks	-0.48	1	-0.26090816239391956	2020-03-17
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	3	New South Wales	Parks	-0.48	1	-0.12564291777225112	2020-03-18
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	3	New South Wales	Parks	-0.48	1	-0.03138370332425576	2020-03-19
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	3	New South Wales	Parks	-0.48	1	-0.034336139544841444	2020-03-20
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	3	New South Wales	Parks	-0.48	1	-0.09382222517296088	2020-03-21
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	3	New South Wales	Parks	-0.48	1	0.02657149004136252	2020-03-22
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	3	New South Wales	Parks	-0.48	1	-0.28354348541756613	2020-03-23
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	3	New South Wales	Parks	-0.48	1	-0.32957960159705546	2020-03-24
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	3	New South Wales	Parks	-0.48	1	-0.4103888305957887	2020-03-25
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	3	New South Wales	Parks	-0.48	1	-0.33450032329781987	2020-03-26
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	3	New South Wales	Parks	-0.48	1	-0.3015861476543349	2020-03-27
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	3	New South Wales	Parks	-0.48	1	-0.385238464569234	2020-03-28
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	3	New South Wales	Parks	-0.48	1	-0.2728272395800501	2020-03-29
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	3	New South Wales	Parks	-0.48	1	-0.379661637041322	2020-03-30
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	3	New South Wales	Parks	-0.48	1	-0.35112144157650566	2020-03-31
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	3	New South Wales	Parks	-0.48	1	-0.42471360248040596	2020-04-01
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	3	New South Wales	Parks	-0.48	1	-0.4709684152687333	2020-04-02
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	3	New South Wales	Parks	-0.48	1	-0.4650635428275635	2020-04-03
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	3	New South Wales	Parks	-0.48	1	-0.4917448011166177	2020-04-04
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	3	New South Wales	Parks	-0.48	1	-0.2737020420160357	2020-04-05
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	3	New South Wales	Parks	-0.48	1	-0.34915314009569653	2020-04-06
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	3	New South Wales	Parks	-0.48	1	-0.4376168304069403	2020-04-07
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	3	New South Wales	Parks	-0.48	1	-0.46079891095331466	2020-04-08
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	3	New South Wales	Parks	-0.48	1	-0.36894539120380604	2020-04-09
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	3	New South Wales	Parks	-0.48	1	-0.5337349820306978	2020-04-10
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	3	3	New South Wales	Parks	-0.48	1	-0.4799350562342781	2020-04-11
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	1	New South Wales	Transit stations	-0.6	1	0.15044383315759957	2020-02-29
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	1	New South Wales	Transit stations	-0.6	1	0.040234670392320745	2020-03-01
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	1	New South Wales	Transit stations	-0.6	1	0.07150433131999784	2020-03-02
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	1	New South Wales	Transit stations	-0.6	1	0.05652550101613483	2020-03-03
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	1	New South Wales	Transit stations	-0.6	1	0.020226457533321324	2020-03-04
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	1	New South Wales	Transit stations	-0.6	1	0.01869577449493426	2020-03-05
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	1	New South Wales	Transit stations	-0.6	1	0.05586950085616089	2020-03-06
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	1	New South Wales	Transit stations	-0.6	1	0.04909076854264504	2020-03-07
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	1	New South Wales	Transit stations	-0.6	1	-0.06549177661779626	2020-03-08
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	1	New South Wales	Transit stations	-0.6	1	0.041984020150700185	2020-03-09
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	1	New South Wales	Transit stations	-0.6	1	0.013994392019786413	2020-03-10
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	1	New South Wales	Transit stations	-0.6	1	0.016618424656572615	2020-03-11
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	1	New South Wales	Transit stations	-0.6	1	0.02077312433329908	2020-03-12
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	1	New South Wales	Transit stations	-0.6	1	0.012573042341395535	2020-03-13
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	1	New South Wales	Transit stations	-0.6	1	-0.14279126205702108	2020-03-14
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	1	New South Wales	Transit stations	-0.6	1	-0.17089022354793107	2020-03-15
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	1	New South Wales	Transit stations	-0.6	1	-0.13338849710671905	2020-03-16
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	1	New South Wales	Transit stations	-0.6	1	-0.18575970449335427	2020-03-17
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	1	New South Wales	Transit stations	-0.6	1	-0.21484268222267036	2020-03-18
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	1	New South Wales	Transit stations	-0.6	1	-0.23627224476006065	2020-03-19
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	1	New South Wales	Transit stations	-0.6	1	-0.24797102626871673	2020-03-20
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	1	New South Wales	Transit stations	-0.6	1	-0.2561711082606203	2020-03-21
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	1	New South Wales	Transit stations	-0.6	1	-0.33784397609500755	2020-03-22
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	1	New South Wales	Transit stations	-0.6	1	-0.3799377516513744	2020-03-23
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	1	New South Wales	Transit stations	-0.6	1	-0.47396540115439173	2020-03-24
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	1	New South Wales	Transit stations	-0.6	1	-0.5260086244594852	2020-03-25
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	1	New South Wales	Transit stations	-0.6	1	-0.5454701545200632	2020-03-26
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	1	New South Wales	Transit stations	-0.6	1	-0.5367234057281788	2020-03-27
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	1	New South Wales	Transit stations	-0.6	1	-0.5187925427075409	2020-03-28
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	1	New South Wales	Transit stations	-0.6	1	-0.5684304000958375	2020-03-29
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	1	New South Wales	Transit stations	-0.6	1	-0.5989347275035412	2020-03-30
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	1	New South Wales	Transit stations	-0.6	1	-0.6049481262970869	2020-03-31
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	1	New South Wales	Transit stations	-0.6	1	-0.6203642900409346	2020-04-01
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	1	New South Wales	Transit stations	-0.6	1	-0.6273616890744397	2020-04-02
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	1	New South Wales	Transit stations	-0.6	1	-0.6131482082889904	2020-04-03
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	1	New South Wales	Transit stations	-0.6	1	-0.576521148727748	2020-04-04
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	1	New South Wales	Transit stations	-0.6	1	-0.5880012795148553	2020-04-05
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	1	New South Wales	Transit stations	-0.6	1	-0.6042921101386693	2020-04-06
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	1	New South Wales	Transit stations	-0.6	1	-0.6139135418089606	2020-04-07
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	1	New South Wales	Transit stations	-0.6	1	-0.6192709404425324	2020-04-08
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	1	New South Wales	Transit stations	-0.6	1	-0.5952173452683559	2020-04-09
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	1	New South Wales	Transit stations	-0.6	1	-0.7743072287625168	2020-04-10
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	1	New South Wales	Transit stations	-0.6	1	-0.5974040444651573	2020-04-11
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	2	New South Wales	Workplace	-0.43	1	0.04078133719230168	2020-02-29
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	2	New South Wales	Workplace	-0.43	1	8.742608327362854e-4	2020-03-01
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	2	New South Wales	Workplace	-0.43	1	0.1842281933620667	2020-03-02
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	2	New South Wales	Workplace	-0.43	1	0.1486944833992233	2020-03-03
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	2	New South Wales	Workplace	-0.43	1	0.13316898629538254	2020-03-04
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	2	New South Wales	Workplace	-0.43	1	0.1410410682073007	2020-03-05
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	2	New South Wales	Workplace	-0.43	1	0.16968669649818843	2020-03-06
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	2	New South Wales	Workplace	-0.43	1	0.036079954717150656	2020-03-07
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	2	New South Wales	Workplace	-0.43	1	-0.003499121562426176	2020-03-08
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	2	New South Wales	Workplace	-0.43	1	0.1574412321911078	2020-03-09
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	2	New South Wales	Workplace	-0.43	1	0.13459033597377024	2020-03-10
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	2	New South Wales	Workplace	-0.43	1	0.1313103031770101	2020-03-11
https://www.gstatic.com/covid19/mobility/2020-04-11_AU_Mobility_Report_en.pdf	3	AU	Australia	2020-04-11	sub-region	4	2	New South Wales	Workplace	-0.43	1	0.13207563669698022	2020-03-12
